first_team_all_pro_selections,pro_bowl_selections,number_of_years_as_a_starter,weighted_career_approximate_value,games_played,completions,passes_attempted,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,height,weight,cluster,year,position,player_id,player,team,round,pick,final_year,age,college
-0.14982047586544328,-0.33128758367842703,0.007869048884501528,-0.31556786619652966,0.4074574789094369,-0.28308251231576087,-0.25274646107167303,-0.27296904695903634,-0.33838586319001346,-0.17590145576040186,-0.15517314244373623,-0.2697324857150066,-0.18250711853737675,-0.8623700804346641,0.09672400822858652,1,2006,QB,2006-49,Kellen Clemens,NYJ,2,49,2017,23,61
-0.14982047586544328,-0.33128758367842703,0.007869048884501528,0.027430661853460245,0.3190347848513862,-0.04646209105928707,-0.024601504285280854,-0.0459776721082541,-0.09837679036785023,0.13617307382575822,0.31972035476389854,0.1771284147365099,0.1494862706846484,-0.6418939761726333,0.2805366828698835,-1,2006,QB,2006-64,Tarvaris Jackson,MIN,2,64,2015,23,2
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.4013174982090271,-0.28223953474335867,-0.3899696681247197,-0.37966848300801076,-0.3854040270253116,-0.3905617485861359,-0.4656849475189791,-0.3153116473160782,-0.34730491586673684,-0.2931715816113851,0.9967797717208183,0.004817670907938061,1,2006,QB,2006-81,Charlie Whitehurst,SDG,3,81,2016,24,15
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.5442335515631896,-0.40603130642462965,-0.42097510263418875,-0.42005276271502734,-0.44155080323450824,-0.42186727982380934,-0.4433939096913962,-0.5693244481480688,-0.5013572067314406,-0.5145005077594019,-0.34395329473746034,-1.6494964008637343,1,2006,QB,2006-85,Brodie Croyle,KAN,3,85,2010,23,1
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.11548539150070221,1.5215834240408759,-0.5653951528493468,-0.5821143527081197,-0.555965770371133,-0.49491351937838074,-0.5994311744844762,0.11540571061642779,0.5442317461587826,-0.07184265546336836,-0.6418939761726333,-0.9142457022985466,-1,2006,QB,2006-103,Brad Smith,NYJ,4,103,2014,22,50
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7066684662220021,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6135005874231977,-0.5232085955065758,-0.5145005077594019,-0.49292363545504686,-0.2709013410540073,1,2006,QB,2006-148,Ingle Martin,GNB,5,148,2006,24,25
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,0.47836298602361454,0.8319747067937743,1,2006,QB,2006-164,Omar Jacobs,PIT,5,164,0,22,11
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6005612333523412,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6190226048325888,-0.5090051928027379,-0.5145005077594019,-0.6418939761726333,-2.292840762108274,1,2006,QB,2006-193,Reggie McNeal,CIN,6,193,2006,22,79
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.37273428753819465,-0.07002506900403696,-0.26268420013847865,-0.21550900835481362,-0.2726861916632721,-0.286209977793891,-0.10902834227765326,-0.13860709021556292,-0.15829040296181665,-0.5145005077594019,-1.0113404211522505,-0.5466203530159528,1,2006,QB,2006-194,Bruce Gradkowski,TAM,6,194,2014,23,83
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-1.1603107618698372,-0.8223393649778982,1,2006,QB,2006-223,D.J. Shockley,ATL,7,223,0,23,26
-0.14982047586544328,-0.33128758367842703,0.007869048884501528,-0.42990070887985965,-0.17613230187369783,-0.2798187823673957,-0.23071867214057312,-0.2708476322408047,-0.31751550903156445,-0.13131938010523614,-0.4036639258663358,-0.3265460965303583,-0.4038360446853935,1.443690793873578,3.8648838383751736,-1,2007,QB,2007-1,JaMarcus Russell,OAK,1,1,2009,22,38
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.5442335515631896,-0.2999240735549688,-0.32714286661869046,-0.29889992359397766,-0.3443900091395005,-0.38012657150691137,-0.2650656070707333,-0.3815758562287714,-0.3156204021427907,-0.4038360446853935,0.40089840885047223,0.8319747067937743,1,2007,QB,2007-22,Brady Quinn,CLE,1,22,2012,22,57
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.25840144485486466,-0.12307868543886738,-0.20230519609372327,-0.19138333476360894,-0.19143600795500146,-0.21316373823931958,-0.0867373044500704,-0.24352542099399385,-0.26754734683749304,-0.2931715816113851,0.031451963870854985,-0.4547140156953043,2,2007,QB,2007-36,Kevin Kolb,PHI,2,36,2012,23,29
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.4870671302215246,-0.565192155729121,-0.4544283346049316,-0.4620104559171224,-0.45937068686765375,-0.4740431652199318,-0.48797598534656195,-0.519626291463549,-0.45765442918117,-0.18250711853737675,-0.5644293989994911,-0.7304330276572497,1,2007,QB,2007-40,John Beck,MIA,2,40,2011,26,7
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.31556786619652966,-0.052340530192426814,-0.2871621747512173,-0.24173256660612308,-0.27254476401539,-0.2966451548731155,-0.10902834227765326,-0.18278322949069173,-0.27738047178630393,-0.2931715816113851,0.10295772741529922,0.2805366828698835,1,2007,QB,2007-43,Drew Stanton,DET,2,43,2017,23,47
-0.14982047586544328,-0.33128758367842703,0.007869048884501528,-0.1440686021715347,-0.052340530192426814,-0.10928889256531632,-0.10012535204905207,-0.13295567555575008,-0.23403409239776857,0.02471788468784391,-0.19382726430947392,-0.15719783352305988,-0.18250711853737675,0.627333326741201,0.7400683694731258,1,2007,QB,2007-92,Trent Edwards,BUF,3,92,2012,23,74
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.3352931511781891,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-0.41545905828190455,-0.6385266903366013,1,2007,QB,2007-103,Isaiah Stanback,DAL,4,103,2012,23,94
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.42990070887985965,-0.37066222880140937,-0.46993105185966605,-0.4646328117422534,-0.43695440467833974,-0.42186727982380934,-0.5325580610017276,-0.33739971695364257,-0.2664547773987363,-0.18250711853737675,-1.8336567019133254,0.188630345549235,1,2007,QB,2007-174,Troy Smith,BAL,5,174,2010,23,58
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6359303109755615,-0.5596836254397078,-0.5779185833879102,-0.5549050630120173,-0.5053486964576053,-0.5994311744844762,-0.6135005874231977,-0.5144680399965217,-0.5145005077594019,1.52115537104672,0.7400683694731258,1,2007,QB,2007-205,Jordan Palmer,WAS,6,205,2014,23,82
2.5041422394652666,1.8307998045386757,3.632128135117765,3.5717487850366894,3.413829076883161,3.9605823530460333,3.8517648764232817,3.880690257514514,3.4704537707269245,3.4352466723080224,2.2137723261850466,1.1637186179338679,0.9241375122027071,0.9967797717208183,0.4643493575111804,-1,2008,QB,2008-3,Matt Ryan,ATL,1,3,2022,23,10
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6712993885987818,-0.5466287056462472,-0.5600865637770198,-0.5417522917589812,-0.5053486964576053,-0.5325580610017276,-0.6079785700138066,-0.5210234566290622,-0.5145005077594019,-0.11751837684673153,0.6481620321524774,2,2008,QB,2008-56,Brian Brohm,GNB,2,56,2010,22,41
-0.14982047586544328,-0.33128758367842703,0.2866582093639834,0.1417635045367902,0.6550410222719789,0.4104601017118348,0.4694503331693891,0.38021454478447625,0.120761928295864,0.7603221329980784,0.1651038673009477,-0.13425387530916785,-0.07184265546336836,-0.11751837684673153,0.6481620321524774,0,2008,QB,2008-57,Chad Henne,MIA,2,57,2022,23,46
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6889839274103919,-0.5653951528493468,-0.5842122373682245,-0.5579457574414826,-0.5053486964576053,-0.644013250139642,-0.6079785700138066,-0.5243011649453326,-0.5145005077594019,1.1457501124384049,0.188630345549235,1,2008,QB,2008-94,Kevin O'Connell,NWE,3,94,2008,23,69
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.5442335515631896,-0.6536148497871717,-0.5401012457495169,-0.5564152656218364,-0.5311452181678232,-0.49491351937838074,-0.5994311744844762,-0.5693244481480688,-0.4565618597424132,-0.4038360446853935,0.10295772741529922,-2.568559774070219,-1,2008,QB,2008-156,Dennis Dixon,PIT,5,156,2010,23,61
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,1.443690793873578,0.188630345549235,1,2008,QB,2008-162,Erik Ainge,NYJ,5,162,0,22,77
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-0.41545905828190455,-1.4656837262224374,1,2008,QB,2008-186,Colt Brennan,WAS,6,186,0,25,28
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,0.5498687495680588,0.5562556948318289,1,2008,QB,2008-198,Andre Woodson,NYG,6,198,0,24,37
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.37273428753819465,0.17755847435850505,-0.3899696681247197,-0.4001228584440321,-0.37988834875790944,-0.327950686110789,-0.3988118340362305,-0.26561349063155826,-0.4423584570385753,-0.4038360446853935,-0.49292363545504686,0.7400683694731258,1,2008,QB,2008-209,Matt Flynn,GNB,7,209,2014,23,38
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-0.49292363545504686,-1.0980583769398435,1,2008,QB,2008-223,Alex Brink,HOU,7,223,0,23,95
-0.14982047586544328,0.7497561104301244,3.0745498141588015,2.857168518265877,2.918661990158077,3.3755587598015793,3.4243208769269375,3.4037255150321073,3.2200095208255366,3.3683735588252737,1.645004533017763,0.9189830636523526,1.1454664383507238,-0.49292363545504686,0.188630345549235,-1,2009,QB,2009-1,Matthew Stafford,DET,1,1,2023,21,26
-0.14982047586544328,-0.33128758367842703,0.5654473698434652,0.31326276856178514,0.672725561083589,0.5034764052402417,0.6294140385023768,0.5263800188706341,0.39207653235570067,1.339889116515233,0.3141983373545075,-0.01844151480095086,0.9241375122027071,-0.5644293989994911,0.37244302019053194,-1,2009,QB,2009-5,Mark Sanchez,NYJ,1,5,2018,22,88
-0.14982047586544328,-0.33128758367842703,0.5654473698434652,0.4561788219159476,0.3720884012862166,0.3933255194829177,0.48675788161525335,0.42144070414211054,0.3399006469595782,0.8717773221359927,0.5074689466831961,0.5158249407511067,-0.07184265546336836,1.5926611345911643,2.3024761039241497,-1,2009,QB,2009-17,Josh Freeman,TAM,1,17,2015,21,36
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.5728167622340221,-0.4944540004826804,-0.568658882797712,-0.5847367085332507,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.5085822566447668,-0.4292476237734941,-0.5145005077594019,-1.684686361195739,-2.384747099428922,-1,2009,QB,2009-44,Pat White,MIA,2,44,2009,23,96
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.5442335515631896,-0.6712993885987818,-0.5311259883915127,-0.5443524288262341,-0.5298723693368842,-0.4740431652199318,-0.644013250139642,-0.5306703262823311,-0.40630366555960207,-0.5145005077594019,-0.11751837684673153,0.188630345549235,2,2009,QB,2009-101,Stephen McGee,DAL,4,101,2011,23,79
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7066684662220021,-0.568658882797712,-0.5863101220283292,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,1.1457501124384049,-0.2709013410540073,1,2009,QB,2009-174,Tom Brandstater,DEN,6,174,2011,24,24
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.5442335515631896,-0.47676946167107026,-0.4479008747082013,-0.43683583999586534,-0.4407022373472156,-0.4427376339822583,-0.35422975838106474,-0.49753822182598456,-0.3986556794883047,-0.5145005077594019,-0.11751837684673153,0.188630345549235,1,2009,QB,2009-201,Curtis Painter,IND,6,201,2013,24,65
-0.14982047586544328,-0.33128758367842703,0.8442365303229471,0.6562612966117751,0.7434637163300296,0.9448958807566291,0.968746882274321,0.8157409864374257,0.569474542702517,0.7157400573429127,0.181669919529121,-0.14627213913549225,-0.2931715816113851,0.6988390902856453,1.1996000560763682,-1,2010,QB,2010-1,Sam Bradford,STL,1,1,2018,22,59
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.25840144485486466,-0.10539414662725724,-0.42750256253091906,-0.39802497378392737,-0.3883032938068948,-0.327950686110789,-0.4433939096913962,0.4632928074080672,0.5628054266176475,0.8134730491286987,-0.1949829540198738,1.1996000560763682,-1,2010,QB,2010-25,Tim Tebow,DEN,1,25,2012,23,20
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.5156503408923571,-0.3529776899897992,-0.3605960985894333,-0.3398086744660204,-0.38137333906067156,-0.4323024569030338,-0.3319387205534819,-0.4202299780945091,-0.40630366555960207,-0.5145005077594019,-0.266488717564318,-0.0870886664127104,1,2010,QB,2010-48,Jimmy Clausen,CAR,2,48,2015,22,57
-0.14982047586544328,-0.33128758367842703,0.007869048884501528,-0.11548539150070221,0.2659811684165558,0.054713537340032765,0.05249575697356892,0.004370570537776103,-0.15055267576397266,0.06929996034300964,0.341808424401463,0.11812966504364464,-0.2931715816113851,-1.1603107618698372,-0.6385266903366013,-1,2010,QB,2010-85,Colt McCoy,CLE,3,85,2022,24,78
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6536148497871717,-0.5596836254397078,-0.5789675257179626,-0.552005796230434,-0.5053486964576053,-0.5994311744844762,-0.6079785700138066,-0.517745748312792,-0.5145005077594019,0.031451963870854985,0.188630345549235,1,2010,QB,2010-122,Mike Kafka,PHI,4,122,2011,23,56
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.5728167622340221,-0.6712993885987818,-0.5498924355946124,-0.5637578619322031,-0.5430251405899202,-0.5053486964576053,-0.5548490988293105,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,1.1457501124384049,0.09672400822858652,1,2010,QB,2010-176,Rusty Smith,TEN,6,176,2012,23,21
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7066684662220021,-0.5637632878751643,-0.5810654103780674,-0.5562486256668973,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,1.5926611345911643,0.004817670907938061,1,2010,QB,2010-204,Tony Pike,CAR,6,204,2010,24,14
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7066684662220021,-0.5670270178235295,-0.585785650863303,-0.5578750436175415,-0.5053486964576053,-0.6217222123120592,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,0.25192806813288576,0.5562556948318289,1,2010,QB,2010-209,Levi Brown,BUF,7,209,2010,23,84
2.5041422394652666,1.2902779574844,1.9593931722408744,2.685669254240882,1.8929587390846887,1.619672047581125,1.7591249279687877,1.7302828714670724,1.5190756569119452,2.0977844026530503,5.549070841457272,5.6312350530102755,7.785334222791226,1.1457501124384049,2.3024761039241497,-1,2011,QB,2011-1,Cam Newton,CAR,1,1,2021,22,6
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.1726518128423672,-0.19381684068530797,-0.23575842806446612,-0.21550900835481362,-0.20833661187691327,-0.2235989153185441,-0.153610417932819,-0.0999529683498252,0.185868970246564,0.03882180761064002,-0.34395329473746034,0.7400683694731258,2,2011,QB,2011-8,Jake Locker,TEN,1,8,2014,23,94
-0.14982047586544328,-0.33128758367842703,0.007869048884501528,-0.11548539150070221,0.4958801729674876,0.15099357081680487,0.23501172240268267,0.11128987233664922,0.02684533458284362,0.4705386412395012,0.4853808770456316,0.23066431723559133,-0.18250711853737675,0.7763036674587875,1.0157873814350713,-1,2011,QB,2011-10,Blaine Gabbert,JAX,1,10,2023,21,50
-0.14982047586544328,-0.33128758367842703,0.2866582093639834,0.027430661853460245,-0.052340530192426814,-0.05298955095601739,-0.03299304292569988,-0.08875953559259156,-0.10881196744707472,0.1584641116533411,0.07122957134129897,0.1804061230527802,0.26015073375865677,-0.6418939761726333,0.5562556948318289,-1,2011,QB,2011-12,Christian Ponder,MIN,1,12,2014,23,23
-0.14982047586544328,1.2902779574844,2.5169714931998377,1.9996721981409025,2.264334054128502,2.212039033209401,2.273106669694453,2.16368789840179,2.0617048650316185,2.5658961970322904,1.976325577581229,1.0959793127309485,1.9201176798687827,-0.6418939761726333,-0.7304330276572497,-1,2011,QB,2011-35,Andy Dalton,CIN,2,35,2023,23,76
-0.14982047586544328,-0.33128758367842703,0.5654473698434652,0.6848445072826076,0.4958801729674876,0.2562488616515812,0.3000461468659301,0.3081571581885426,0.24598405324655787,0.02471788468784391,1.4462119062796832,1.9951639608277654,0.9241375122027071,0.9252740081763741,0.9238810441144227,-1,2011,QB,2011-36,Colin Kaepernick,SFO,2,36,2016,23,52
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.4870671302215246,-0.3529776899897992,-0.4136317102503671,-0.4064165124243464,-0.42981230846029334,-0.41143210274458486,-0.42110287186381334,-0.46992813477902906,-0.5232085955065758,-0.4038360446853935,2.1885424974615106,2.762007790527392,-1,2011,QB,2011-74,Ryan Mallett,NWE,3,74,2017,23,5
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,0.7763036674587875,0.004817670907938061,1,2011,QB,2011-135,Ricky Stanzi,KAN,5,135,0,24,33
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.42990070887985965,-0.3352931511781891,-0.4226069676083713,-0.41743040688989635,-0.4141138395453794,-0.4009969256653604,-0.3988118340362305,-0.46992813477902906,-0.40084081836581825,-0.4038360446853935,0.5498687495680588,-0.7304330276572497,1,2011,QB,2011-152,T.J. Yates,HOU,5,152,2017,24,53
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,0.627333326741201,1.567225405358962,1,2011,QB,2011-160,Nathan Enderle,CHI,5,160,0,23,30
-0.14982047586544328,0.20923426337584866,0.2866582093639834,0.770594139295105,0.9026245656345209,0.30275701341578465,0.3199760511369253,0.2985400781325593,0.17293781369198644,0.0024268468602610476,1.6063504111520253,1.9602017387875488,1.5881242906467574,-1.386745679760566,-0.5466203530159528,-1,2011,QB,2011-180,Tyrod Taylor,BAL,6,180,2023,22,93
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.5728167622340221,-0.6889839274103919,-0.5531561655429775,-0.5711004582425697,-0.5444394170687413,-0.49491351937838074,-0.6217222123120592,-0.5803684829668511,-0.4849686651500891,-0.5145005077594019,-0.7133997397170776,-0.2709013410540073,1,2011,QB,2011-208,Greg McElroy,NYJ,7,208,2012,23,1
-0.14982047586544328,1.8307998045386757,0.8442365303229471,1.4565911953950847,0.79651733276486,1.063206091384866,1.13815106857778,1.1142947511165542,1.2790665840897821,1.2061428895497357,1.208765157675866,1.2194396593104628,1.0348019752767155,0.5498687495680588,1.0157873814350713,-1,2012,QB,2012-1,Andrew Luck,IND,1,1,2018,22,74
-0.14982047586544328,0.20923426337584866,0.2866582093639834,0.42759561124511514,0.2659811684165558,0.08327117438822788,0.07767037289482599,0.09601568636538163,-0.05663608205095228,0.02471788468784391,1.0707147224410885,1.4587123663981942,0.5921441229806819,-0.6418939761726333,-0.9142457022985466,-1,2012,QB,2012-2,Robert Griffin III,WAS,1,2,2020,22,9
-0.14982047586544328,0.20923426337584866,2.2381823327203563,1.9996721981409025,2.01675051076596,1.9305423251629064,1.9112215658263825,1.9069967174957656,1.748649552654884,1.9194561000323873,1.8051430378901048,1.7799277813926828,2.4734399952388246,0.47836298602361454,-0.1789950037333589,-1,2012,QB,2012-8,Ryan Tannehill,MIA,1,8,2023,24,79
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.2298182341840322,-0.10539414662725724,-0.11255262251368148,-0.08124439010810926,-0.10261944508503808,-0.18185820700164612,0.02471788468784391,-0.28217954285973157,-0.2992318605614392,-0.4038360446853935,0.25192806813288576,-0.1789950037333589,1,2012,QB,2012-22,Brandon Weeden,CLE,1,22,2018,28,60
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.2012350235131997,0.14218939673528475,4.6060704916401844e-05,0.02364984289712853,-0.03501702939739078,-0.11924714452629921,0.04700892251542677,-0.1165190205779985,-0.2271222776034928,-0.07184265546336836,2.266007074634653,1.751038080000259,-1,2012,QB,2012-57,Brock Osweiler,DEN,2,57,2018,21,4
-0.14982047586544328,4.533409039810054,2.5169714931998377,3.2859166783283644,2.6003402915490943,2.4241814798531363,2.383770085514979,2.527298381106688,2.9800004480033735,1.7188367595841414,4.792554456370691,5.280520263169355,2.6947689213868413,-2.6500141690457024,-1.7414027381843828,-1,2012,QB,2012-75,Russell Wilson,SEA,3,75,2023,23,98
-0.14982047586544328,0.20923426337584866,0.2866582093639834,0.31326276856178514,0.5312492505907079,0.49368521539514626,0.5072122570512747,0.44647339781724354,0.35033582403880276,0.4036655277567526,0.2092800065760765,-0.07306998673878906,0.1494862706846484,1.1457501124384049,1.8429444173209075,-1,2012,QB,2012-88,Nick Foles,PHI,3,88,2022,23,3
-0.14982047586544328,1.8307998045386757,1.6806040117613925,2.0854218301534,1.928327816707909,2.2585471849736045,2.1278281569821984,2.231573169385202,2.3121491149330065,1.808000910894473,1.054148670212915,0.5289357740161879,1.5881242906467574,-0.266488717564318,-0.8223393649778982,-1,2012,QB,2012-102,Kirk Cousins,WAS,4,102,2023,24,47
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.7157328155881846,-0.5475076169175108,-0.4544283346049316,-0.4436539651412058,-0.46255280894500117,-0.4740431652199318,-0.3988118340362305,-0.6024565526044154,-0.5100977622414946,-0.5145005077594019,0.40089840885047223,0.5562556948318289,1,2012,QB,2012-185,Ryan Lindley,ARI,6,185,2015,23,69
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-0.8623700804346641,-0.36280767837465583,1,2012,QB,2012-253,Chandler Harnish,IND,7,253,0,24,55
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.31556786619652966,-0.19381684068530797,-0.2887940397253999,-0.2779210769929301,-0.29319320060617765,-0.2966451548731155,-0.2873566448983162,-0.09443095094043409,-0.14736470857424902,-0.07184265546336836,0.5498687495680588,1.2915063933970166,1,2013,QB,2013-16,EJ Manuel,BUF,1,16,2017,23,23
-0.14982047586544328,0.7497561104301244,0.2866582093639834,0.5990948752701101,0.6373564834603688,0.5034764052402417,0.5019675454010128,0.4886188368861115,0.3712061781972517,0.6265759060325812,0.82774595642788,0.8173741058479737,0.5921441229806819,-0.41545905828190455,-0.4547140156953043,-1,2013,QB,2013-39,Geno Smith,NYJ,2,39,2023,22,96
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.3441510768673621,-0.016971452569206527,-0.00648139919181391,0.014209361926657126,-0.06280756220622487,-0.014895373734054331,0.13617307382575822,-0.3153116473160782,-0.364786026886845,-0.4038360446853935,2.414977415352239,0.188630345549235,-1,2013,QB,2013-73,Mike Glennon,TAM,3,73,2021,23,54
-0.14982047586544328,-0.33128758367842703,-0.2709201115949803,-0.4584839195506921,-0.37066222880140937,-0.39568119553435877,-0.396976031453875,-0.368715564575223,-0.3905617485861359,-0.153610417932819,-0.48097216959781125,-0.5341342898941435,-0.5145005077594019,-0.34395329473746034,0.6481620321524774,2,2013,QB,2013-98,Matt Barkley,PHI,4,98,2023,22,88
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6359303109755615,-0.5613154904138904,-0.5821143527081197,-0.5505208059276719,-0.49491351937838074,-0.644013250139642,-0.6135005874231977,-0.5210234566290622,-0.5145005077594019,-0.5644293989994911,0.37244302019053194,1,2013,QB,2013-110,Ryan Nassib,NYG,4,110,2015,23,75
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-0.5644293989994911,-0.7304330276572497,1,2013,QB,2013-112,Tyler Wilson,OAK,4,112,0,24,5
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.4870671302215246,-0.40603130642462965,-0.4805381741918528,-0.49872343746895564,-0.4669370660293465,-0.42186727982380934,-0.48797598534656195,-0.519626291463549,-0.5385045676491705,-0.5145005077594019,0.627333326741201,0.188630345549235,1,2013,QB,2013-115,Landry Jones,PIT,4,115,2017,24,59
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.7243530050336122,-0.568658882797712,-0.5873590643583816,-0.5595721753921268,-0.5053486964576053,-0.644013250139642,-0.6245446222419799,-0.517745748312792,-0.5145005077594019,-0.11751837684673153,0.37244302019053194,1,2013,QB,2013-234,Zac Dysert,DEN,7,234,0,23,45
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.5828766945407311,-0.5678429503106207,-0.5863101220283292,-0.5590771786245394,-0.5053486964576053,-0.644013250139642,-0.5914125177856333,-0.5111903316802514,-0.5145005077594019,-2.6500141690457024,-0.0870886664127104,-1,2013,QB,2013-237,B.J. Daniels,SFO,7,237,2015,24,72
-0.14982047586544328,-0.33128758367842703,-0.5497092720744622,-0.6013999729048546,-0.6889839274103919,-0.5662110853364382,-0.5836877662031983,-0.5587943233287752,-0.5053486964576053,-0.6217222123120592,-0.6190226048325888,-0.522116026067819,-0.5145005077594019,0.031451963870854985,-0.36280767837465583,1,2013,QB,2013-249,Sean Renfree,ATL,7,249,2015,23,18
